customer_id,age,income_band,credit_score,customer_since,home_country,risk_segment
CUST-92651,59,Low,316,2024-06-30,India,High
CUST-93717,46,High,849,2018-06-01,India,Low
CUST-11646,57,High,745,2024-06-04,India,Low
CUST-77772,37,Low,351,2017-01-21,India,High
CUST-77431,37,Medium,624,2021-04-18,UAE,Medium
CUST-56611,56,Medium,563,2021-12-05,USA,Medium
CUST-42072,23,High,707,2022-11-21,India,Low
CUST-29399,23,High,881,2020-12-09,India,Low
CUST-31029,62,High,753,2018-04-10,India,Low
CUST-46689,33,High,741,2020-03-02,India,Low
CUST-25881,62,Low,584,2016-10-27,India,Medium
CUST-42654,25,High,821,2022-03-30,Singapore,Low
CUST-77702,22,Low,452,2019-04-25,India,High
CUST-28750,34,Medium,633,2021-01-11,USA,Medium
CUST-38757,49,Medium,609,2020-05-07,USA,Medium
CUST-76864,69,Low,466,2019-04-15,India,High
CUST-94597,57,Medium,669,2021-11-05,UAE,Medium
CUST-73617,22,High,859,2018-10-01,India,Low
CUST-64641,45,Medium,571,2024-04-16,UK,Medium
CUST-10121,30,High,890,2017-09-21,India,Low
CUST-82672,46,High,853,2018-04-25,India,Low
CUST-31108,27,High,887,2016-10-08,India,Low
CUST-14278,47,Low,417,2018-01-18,USA,High
CUST-80543,18,High,825,2018-08-14,India,Low
CUST-67012,19,Medium,686,2022-04-02,India,Medium
CUST-55343,36,High,778,2024-10-19,India,Low
CUST-13903,50,Low,301,2017-11-26,UAE,High
CUST-34007,40,Low,512,2019-12-21,USA,High
CUST-48203,20,Low,372,2019-09-26,USA,High
CUST-22936,51,Medium,709,2016-11-07,USA,Low
CUST-56254,65,Medium,564,2024-05-15,USA,Medium
CUST-10803,22,Low,584,2024-11-24,USA,Medium
CUST-84391,30,Low,511,2022-04-10,UAE,High
CUST-40311,53,Low,426,2018-04-27,USA,High
CUST-73661,44,Low,516,2016-07-09,India,High
CUST-48143,68,Low,419,2022-02-10,India,High
CUST-25892,56,Low,481,2023-03-11,India,High
CUST-72056,26,Low,528,2022-01-08,India,High
CUST-54423,46,Low,417,2021-07-01,India,High
CUST-75867,62,Medium,625,2016-12-11,India,Medium
CUST-13533,65,Low,508,2020-10-02,UK,High
CUST-17763,40,Low,583,2016-09-26,India,Medium
CUST-74331,66,Medium,647,2022-06-07,UK,Medium
CUST-58455,34,Medium,627,2021-08-17,India,Medium
CUST-95373,23,Medium,701,2021-12-25,India,Low
CUST-54299,28,High,729,2017-08-13,India,Low
CUST-90929,40,Medium,628,2024-09-09,UK,Medium
CUST-20857,63,High,843,2016-11-16,India,Low
CUST-38348,60,Low,480,2019-05-27,India,High
CUST-21425,30,Medium,590,2019-11-28,India,Medium
CUST-24317,63,High,831,2022-09-30,India,Low
CUST-61899,60,Low,592,2019-12-07,UK,Medium
CUST-40771,47,Low,482,2017-12-05,UAE,High
CUST-11446,45,High,816,2020-01-18,UK,Low
CUST-88536,21,Low,368,2017-10-04,Singapore,High
CUST-45075,34,Low,399,2022-11-17,USA,High
CUST-44848,63,High,859,2021-09-11,India,Low
CUST-78181,28,High,882,2017-03-04,India,Low
CUST-20552,56,Low,594,2020-12-28,UAE,Medium
CUST-27610,32,High,786,2019-07-08,India,Low
CUST-23694,26,Low,451,2020-02-13,Singapore,High
CUST-35788,51,Medium,725,2023-05-27,India,Low
CUST-55278,45,Medium,580,2021-05-13,India,Medium
CUST-15694,32,Low,554,2019-03-02,India,Medium
CUST-44654,64,Low,326,2016-11-18,UAE,High
CUST-41220,52,Medium,662,2019-07-19,India,Medium
CUST-96919,22,Low,490,2022-10-11,UAE,High
CUST-23304,25,Low,365,2017-03-24,India,High
CUST-63649,27,Medium,663,2022-03-24,USA,Medium
CUST-77960,24,High,894,2021-03-21,India,Low
CUST-29349,60,High,862,2023-12-02,India,Low
CUST-98140,61,Low,507,2024-12-08,India,High
CUST-76471,52,Medium,724,2023-03-29,India,Low
CUST-54388,38,High,845,2020-12-20,India,Low
CUST-98782,18,Low,315,2021-10-25,India,High
CUST-29493,56,Low,325,2022-01-31,Singapore,High
CUST-33076,69,Medium,718,2016-11-24,USA,Low
CUST-20921,45,Medium,652,2022-04-12,USA,Medium
CUST-97358,67,Low,413,2022-08-27,India,High
CUST-72670,53,Medium,619,2024-05-10,UAE,Medium
CUST-81285,51,Medium,650,2020-04-04,USA,Medium
CUST-73294,23,Medium,582,2020-05-06,Singapore,Medium
CUST-78954,57,Low,518,2017-11-12,India,High
CUST-68752,57,Low,518,2020-02-03,UAE,High
CUST-63226,56,Medium,705,2022-09-26,India,Low
CUST-55503,25,Medium,590,2018-06-02,India,Medium
CUST-81685,26,Low,512,2021-10-24,USA,High
CUST-83503,58,High,757,2024-01-05,USA,Low
CUST-37612,58,Low,545,2023-07-19,India,High
CUST-38132,19,Medium,577,2019-12-13,UK,Medium
CUST-44784,20,Low,536,2019-07-26,UAE,High
CUST-39299,27,High,871,2024-04-28,UAE,Low
CUST-82589,37,Low,439,2021-04-28,USA,High
CUST-85558,28,Low,440,2018-10-28,India,High
CUST-91597,58,Medium,708,2017-12-04,India,Low
CUST-18254,51,Low,575,2024-07-28,India,Medium
CUST-40992,46,Medium,618,2019-05-25,India,Medium
CUST-36854,52,Medium,651,2018-01-19,UK,Medium
CUST-21546,42,High,820,2018-05-28,UK,Low
CUST-76128,18,Medium,690,2023-05-30,Singapore,Medium
CUST-21187,59,Medium,743,2019-02-03,UAE,Low
CUST-49686,20,High,730,2024-08-04,India,Low
CUST-37330,18,Medium,578,2018-01-23,India,Medium
CUST-83406,37,Medium,699,2024-07-02,India,Medium
CUST-76272,31,Medium,612,2020-01-12,Singapore,Medium
CUST-84026,23,Medium,608,2020-02-19,India,Medium
CUST-54429,23,Low,349,2021-06-17,Singapore,High
CUST-36535,18,Medium,621,2023-01-23,India,Medium
CUST-57435,62,Medium,694,2023-06-04,USA,Medium
CUST-62197,67,Medium,742,2021-03-03,India,Low
CUST-20639,48,Medium,656,2017-04-24,Singapore,Medium
CUST-72877,29,Medium,563,2023-06-15,India,Medium
CUST-41758,42,High,839,2016-02-04,UK,Low
CUST-96111,62,Medium,589,2018-10-20,India,Medium
CUST-66003,44,Low,465,2016-02-16,UK,High
CUST-24035,57,Low,545,2017-07-30,India,High
CUST-54409,18,High,775,2023-06-06,India,Low
CUST-47007,40,High,797,2021-05-01,India,Low
CUST-85702,68,Medium,749,2019-06-27,India,Low
CUST-80391,65,Low,412,2016-03-25,UAE,High
CUST-50170,53,Low,353,2019-07-03,India,High
CUST-30838,56,Medium,554,2022-01-19,UAE,Medium
CUST-64531,30,Medium,604,2017-04-11,India,Medium
CUST-66406,47,High,825,2019-04-24,India,Low
CUST-12454,46,Medium,571,2017-01-12,USA,Medium
CUST-99015,20,Low,315,2022-02-10,India,High
CUST-87998,58,High,791,2018-03-30,UAE,Low
CUST-32938,62,Low,490,2023-07-05,India,High
CUST-10208,22,Low,532,2016-05-18,USA,High
CUST-50184,24,High,799,2024-11-10,UAE,Low
CUST-91120,37,Low,314,2016-07-17,UAE,High
CUST-40633,25,Low,434,2016-08-01,India,High
CUST-75216,48,Low,442,2023-08-07,India,High
CUST-81905,59,Medium,602,2016-11-19,India,Medium
CUST-74314,38,Low,405,2017-09-30,UAE,High
CUST-65788,27,Medium,564,2023-05-01,USA,Medium
CUST-28363,69,High,895,2019-03-29,India,Low
CUST-47526,35,High,774,2020-07-09,India,Low
CUST-26482,50,Low,538,2023-07-30,India,High
CUST-32557,35,High,778,2018-05-28,India,Low
CUST-17819,41,Low,407,2016-12-26,UAE,High
CUST-74431,48,Medium,593,2022-04-15,India,Medium
CUST-38516,62,Low,506,2019-07-04,India,High
CUST-77652,42,Low,441,2017-07-04,India,High
CUST-18608,48,Medium,590,2021-12-31,UK,Medium
CUST-89706,53,High,798,2021-07-29,USA,Low
CUST-80164,64,Medium,621,2017-12-01,India,Medium
CUST-58686,49,Low,377,2024-10-26,UK,High
CUST-36423,29,Low,590,2018-08-18,UK,Medium
CUST-40008,30,Low,329,2018-11-07,Singapore,High
CUST-62092,49,High,803,2021-07-13,India,Low
CUST-55927,44,High,859,2018-10-20,India,Low
CUST-21360,53,High,724,2023-02-23,USA,Low
CUST-75431,22,Medium,593,2021-03-05,UAE,Medium
CUST-47832,28,Medium,621,2019-03-03,India,Medium
CUST-41916,26,Low,514,2021-10-14,UK,High
CUST-94404,59,Medium,565,2020-03-26,India,Medium
CUST-41160,63,Low,556,2018-05-20,India,Medium
CUST-75640,60,Low,440,2024-03-03,UK,High
CUST-24926,19,Low,501,2019-04-01,UAE,High
CUST-84204,64,Low,410,2021-05-21,India,High
CUST-43656,25,High,810,2021-09-21,Singapore,Low
CUST-96051,38,Medium,570,2022-09-21,USA,Medium
CUST-15234,28,Low,330,2023-11-09,UK,High
CUST-77299,41,High,727,2022-12-09,India,Low
CUST-84131,32,Low,583,2021-11-27,UAE,Medium
CUST-18731,29,Medium,637,2024-05-01,UAE,Medium
CUST-46272,59,Medium,633,2019-10-22,India,Medium
CUST-90895,21,Medium,567,2017-09-27,USA,Medium
CUST-40637,60,Low,595,2018-06-22,USA,Medium
CUST-17574,23,Medium,649,2022-06-13,India,Medium
CUST-31590,60,Medium,696,2018-07-22,India,Medium
CUST-14012,50,Low,400,2016-05-29,India,High
CUST-80395,42,High,780,2022-10-06,India,Low
CUST-41468,28,Medium,559,2023-07-31,India,Medium
CUST-48529,58,Low,535,2018-10-18,UK,High
CUST-68626,31,Medium,588,2021-10-11,USA,Medium
CUST-16212,38,Low,578,2017-09-20,USA,Medium
CUST-18554,23,Medium,574,2023-12-23,India,Medium
CUST-46312,50,High,778,2018-10-14,India,Low
CUST-73273,34,Medium,732,2022-12-09,India,Low
CUST-45380,65,High,892,2020-07-20,UAE,Low
CUST-45973,55,Medium,580,2017-05-19,India,Medium
CUST-76507,42,Medium,665,2021-06-07,India,Medium
CUST-81981,20,High,800,2022-08-27,India,Low
CUST-99432,31,Low,418,2019-02-26,India,High
CUST-33003,32,Medium,641,2021-05-15,India,Medium
CUST-16035,56,High,849,2023-11-10,USA,Low
CUST-89214,34,Medium,733,2023-06-25,India,Low
CUST-29182,47,Medium,672,2017-09-27,India,Medium
CUST-38063,37,Low,568,2018-04-03,UAE,Medium
CUST-41080,30,Low,497,2021-05-10,India,High
CUST-13805,35,High,855,2016-11-25,UK,Low
CUST-79300,33,Medium,719,2021-11-21,India,Low
CUST-60320,44,High,785,2021-06-24,USA,Low
CUST-89565,50,Medium,686,2016-09-05,India,Medium
CUST-60867,42,Low,525,2022-05-31,India,High
CUST-35469,42,Low,522,2023-06-21,UAE,High
CUST-76049,58,Low,509,2023-12-30,India,High
CUST-89403,29,Low,556,2017-04-26,UK,Medium
CUST-95516,61,Low,549,2019-03-31,India,High
CUST-52223,67,Medium,740,2020-03-18,USA,Low
CUST-25296,20,Medium,695,2019-07-23,USA,Medium
CUST-70266,41,Low,323,2021-10-17,USA,High
CUST-91297,18,Low,374,2021-07-02,India,High
CUST-79314,25,Low,585,2019-04-12,India,Medium
CUST-52397,20,Medium,701,2021-12-12,UK,Low
CUST-80546,20,Medium,620,2020-11-30,UAE,Medium
CUST-33214,28,High,838,2019-06-13,India,Low
CUST-53319,58,High,708,2017-11-24,UK,Low
CUST-34474,64,Low,360,2024-01-25,India,High
CUST-88879,51,Medium,646,2017-12-27,India,Medium
CUST-32399,69,Low,469,2021-05-05,UK,High
CUST-10703,59,Low,332,2019-09-27,India,High
CUST-50711,24,High,867,2020-07-25,India,Low
CUST-95478,22,Medium,551,2024-02-29,India,Medium
CUST-49830,18,Low,405,2019-01-12,India,High
CUST-55228,27,Low,537,2020-12-11,India,High
CUST-32164,29,High,869,2023-03-20,India,Low
CUST-16460,23,Low,443,2019-07-17,India,High
CUST-22952,30,Low,415,2017-03-08,India,High
CUST-64577,66,Medium,598,2020-10-19,USA,Medium
CUST-66470,19,Low,381,2017-06-25,USA,High
CUST-47192,27,High,884,2024-12-15,UAE,Low
CUST-33261,48,Medium,729,2016-01-03,USA,Low
CUST-31551,51,Medium,581,2021-08-13,India,Medium
CUST-35560,69,Medium,716,2021-01-12,UAE,Low
CUST-70149,63,High,773,2024-11-21,India,Low
CUST-34596,52,Medium,661,2024-04-09,India,Medium
CUST-94473,24,Low,492,2017-09-29,India,High
CUST-38061,63,High,737,2019-08-07,USA,Low
CUST-20459,64,Low,318,2019-07-11,India,High
CUST-82683,51,Medium,556,2021-06-29,India,Medium
CUST-17595,61,Low,429,2016-04-10,India,High
CUST-40135,36,Low,480,2023-12-24,India,High
CUST-38017,45,Medium,700,2022-03-27,India,Low
CUST-86229,48,Medium,620,2023-08-31,India,Medium
CUST-29918,45,Low,483,2019-03-04,USA,High
CUST-87295,27,High,758,2017-03-16,India,Low
CUST-70840,18,Medium,667,2019-06-25,UK,Medium
CUST-31005,57,Medium,665,2016-08-16,India,Medium
CUST-95968,38,Low,306,2016-10-05,USA,High
CUST-11821,45,Medium,730,2021-12-26,India,Low
CUST-43556,49,Low,473,2017-11-11,UAE,High
CUST-40378,37,Low,590,2016-03-11,Singapore,Medium
CUST-68323,58,Low,328,2019-04-19,India,High
CUST-92084,38,Low,534,2024-05-17,Singapore,High
CUST-93824,43,Low,361,2019-12-10,USA,High
CUST-52190,64,Low,564,2020-05-26,India,Medium
CUST-51493,39,Medium,590,2016-02-02,India,Medium
CUST-67745,51,Medium,692,2016-01-06,India,Medium
CUST-23310,59,Low,312,2018-10-11,UK,High
CUST-46952,37,Low,443,2021-03-02,UK,High
CUST-49218,36,Low,527,2021-07-24,India,High
CUST-22474,52,Medium,582,2020-03-03,India,Medium
CUST-15630,49,Medium,570,2024-01-30,India,Medium
CUST-46967,64,Low,400,2020-08-09,India,High
CUST-99305,21,Low,548,2017-01-05,UK,High
CUST-99099,34,Low,441,2019-10-11,USA,High
CUST-28382,50,High,739,2024-02-03,India,Low
CUST-10746,59,Low,594,2016-11-27,USA,Medium
CUST-37060,65,Medium,683,2023-10-05,UAE,Medium
CUST-21739,23,Medium,590,2024-08-29,India,Medium
CUST-60666,26,Low,345,2021-11-04,India,High
CUST-58227,53,Low,411,2018-11-19,India,High
CUST-35473,43,High,728,2018-06-27,India,Low
CUST-13614,32,Low,566,2017-11-15,Singapore,Medium
CUST-72018,18,Medium,698,2016-11-03,USA,Medium
CUST-33636,20,Medium,556,2018-12-31,UK,Medium
CUST-28909,43,Medium,697,2019-10-07,India,Medium
CUST-43832,27,High,884,2020-04-27,India,Low
CUST-45503,40,Medium,562,2018-10-27,India,Medium
CUST-61294,46,Medium,639,2022-02-09,USA,Medium
CUST-20301,46,Low,484,2022-04-01,India,High
CUST-43357,36,High,759,2017-09-08,India,Low
CUST-60274,40,Low,568,2016-05-12,Singapore,Medium
CUST-59316,23,High,870,2022-02-15,India,Low
CUST-57768,60,High,755,2019-08-26,India,Low
CUST-57996,64,Medium,740,2016-02-26,India,Low
CUST-31153,35,Low,471,2024-09-23,India,High
CUST-17954,61,High,856,2022-09-07,UK,Low
CUST-62443,64,High,881,2022-06-13,USA,Low
CUST-46337,36,Medium,738,2022-08-26,India,Low
CUST-28405,39,Low,528,2016-12-31,India,High
CUST-36287,66,Medium,639,2021-04-10,India,Medium
CUST-67062,49,Low,585,2023-06-11,UK,Medium
CUST-65728,30,High,774,2022-11-23,India,Low
CUST-53224,65,Medium,571,2019-12-29,Singapore,Medium
CUST-51916,60,Medium,665,2022-10-15,UK,Medium
CUST-87191,36,Medium,716,2023-04-07,India,Low
CUST-58351,28,High,875,2018-06-25,India,Low
CUST-56012,34,Low,343,2023-07-23,USA,High
CUST-40986,57,High,750,2020-06-11,India,Low
CUST-89602,49,Medium,725,2024-12-06,India,Low
CUST-37529,66,Medium,639,2024-12-16,India,Medium
CUST-43429,41,Medium,743,2018-03-02,India,Low
CUST-16354,35,Low,451,2017-12-21,India,High
CUST-41493,62,Low,399,2023-05-14,India,High
CUST-52864,68,Low,526,2021-03-13,UAE,High
CUST-84190,57,Low,385,2022-08-03,Singapore,High
CUST-54147,40,Low,440,2016-01-25,India,High
CUST-88923,39,Medium,680,2016-09-05,India,Medium
CUST-25115,66,High,866,2016-11-17,UAE,Low
CUST-16903,45,Medium,722,2020-04-18,UAE,Low
CUST-42556,23,Low,302,2023-05-22,India,High
CUST-60550,34,Medium,563,2019-06-04,India,Medium
CUST-18841,64,Medium,725,2024-02-18,India,Low
CUST-50829,39,High,732,2021-04-18,UAE,Low
CUST-58358,49,Medium,644,2019-11-25,India,Medium
CUST-51264,38,Low,567,2019-11-11,India,Medium
CUST-86379,33,High,866,2019-06-22,India,Low
CUST-40406,30,Low,370,2020-09-02,India,High
CUST-21691,35,Medium,600,2023-05-08,India,Medium
CUST-80810,57,Medium,555,2022-04-22,UAE,Medium
CUST-11453,50,Low,482,2024-07-16,India,High
CUST-22073,50,Low,450,2021-12-12,India,High
CUST-44697,33,Medium,576,2016-08-08,India,Medium
CUST-85047,32,Medium,728,2020-10-10,UK,Low
CUST-51447,22,Low,379,2018-02-08,India,High
CUST-75131,31,High,856,2016-03-05,UK,Low
CUST-58396,19,Low,340,2020-09-07,India,High
CUST-74332,66,Medium,664,2016-09-06,UAE,Medium
CUST-94286,54,Medium,599,2023-01-05,India,Medium
CUST-77045,25,Low,581,2019-10-08,India,Medium
CUST-93860,64,Medium,741,2022-07-24,India,Low
CUST-94016,63,High,793,2023-05-13,USA,Low
CUST-77434,42,Medium,701,2016-09-09,UAE,Low
CUST-20628,61,Medium,717,2024-04-11,UK,Low
CUST-48343,40,Low,489,2018-01-24,India,High
CUST-29625,44,Medium,625,2018-08-21,India,Medium
CUST-41259,56,Medium,719,2023-06-04,India,Low
CUST-18807,53,Medium,635,2017-11-30,UAE,Medium
CUST-68543,51,Low,383,2019-08-21,USA,High
CUST-84003,46,Low,371,2024-06-21,India,High
CUST-15859,51,Medium,573,2016-05-24,USA,Medium
CUST-12645,53,Medium,717,2019-11-04,UK,Low
CUST-77298,66,Low,598,2023-03-27,UAE,Medium
CUST-31771,41,Low,581,2016-09-25,India,Medium
CUST-18153,53,Low,554,2022-03-23,India,Medium
CUST-13705,51,High,864,2020-04-21,India,Low
CUST-49026,29,High,793,2020-09-10,India,Low
CUST-29629,31,Medium,570,2023-01-11,India,Medium
CUST-21487,53,Medium,595,2019-07-19,India,Medium
CUST-87860,45,Medium,703,2021-08-08,UAE,Low
CUST-14098,27,Low,444,2022-07-29,USA,High
CUST-59710,63,Medium,621,2023-01-26,India,Medium
CUST-92774,36,Medium,557,2019-11-15,USA,Medium
CUST-41495,38,Low,350,2020-02-22,UK,High
CUST-53374,60,Low,361,2021-09-12,India,High
CUST-65547,43,High,748,2022-12-01,USA,Low
CUST-35830,29,Medium,705,2016-12-08,UAE,Low
CUST-68928,64,Medium,691,2022-12-28,UK,Medium
CUST-83642,37,Low,373,2022-03-02,India,High
CUST-54793,44,Low,595,2019-03-03,India,Medium
CUST-48137,60,Low,325,2022-11-21,India,High
CUST-87783,63,Medium,737,2018-10-28,UAE,Low
CUST-47088,67,Medium,587,2019-03-31,India,Medium
CUST-32352,30,High,859,2017-09-25,USA,Low
CUST-63306,54,Low,428,2017-02-06,UAE,High
CUST-14550,37,Medium,560,2019-12-15,India,Medium
CUST-59909,52,Low,565,2017-06-18,India,Medium
CUST-40169,43,High,781,2016-05-04,India,Low
CUST-16972,58,Medium,713,2016-06-20,USA,Low
CUST-97173,61,High,742,2018-07-26,India,Low
CUST-60417,60,Low,577,2016-09-21,India,Medium
CUST-74564,66,Medium,563,2022-05-11,India,Medium
CUST-65188,32,Low,570,2024-11-27,India,Medium
CUST-77508,34,Medium,609,2017-12-10,India,Medium
CUST-23071,62,Low,419,2020-10-12,India,High
CUST-90087,49,Low,555,2022-02-02,India,Medium
CUST-50011,28,Low,492,2023-03-01,India,High
CUST-14855,48,High,801,2021-01-06,UAE,Low
CUST-93205,59,Medium,689,2021-11-25,India,Medium
CUST-81372,20,Medium,639,2022-07-05,Singapore,Medium
CUST-67315,36,Low,487,2017-06-10,USA,High
CUST-73806,59,Low,545,2022-04-28,India,High
CUST-68175,44,Low,451,2022-07-05,India,High
CUST-39064,45,Medium,603,2024-04-04,India,Medium
CUST-82356,24,Medium,610,2016-08-05,USA,Medium
CUST-38195,53,High,869,2023-07-19,Singapore,Low
CUST-29570,39,Medium,727,2021-01-20,UK,Low
CUST-87672,26,Low,345,2022-01-24,UAE,High
CUST-45614,19,Low,441,2016-01-20,India,High
CUST-94732,58,High,833,2023-08-10,India,Low
CUST-88328,23,Low,509,2024-09-27,UAE,High
CUST-89368,39,Low,507,2023-01-04,India,High
CUST-37884,60,Low,303,2018-04-08,India,High
CUST-75172,28,Medium,564,2018-07-05,India,Medium
CUST-80253,43,Low,411,2023-11-20,India,High
CUST-15798,22,High,798,2016-01-31,India,Low
CUST-26102,68,Low,515,2017-06-24,India,High
CUST-96050,59,Low,363,2017-10-06,India,High
CUST-73863,31,Medium,603,2021-08-30,USA,Medium
CUST-50522,67,Low,505,2021-12-09,India,High
CUST-44585,51,Low,428,2021-05-30,India,High
CUST-35063,59,Medium,733,2018-10-12,UAE,Low
CUST-48665,29,High,868,2023-09-06,India,Low
CUST-92229,47,Low,569,2016-05-04,USA,Medium
CUST-43812,68,Medium,746,2020-01-08,UK,Low
CUST-40618,41,Low,589,2023-06-24,Singapore,Medium
CUST-43194,66,Medium,697,2024-01-26,India,Medium
CUST-12904,29,Medium,735,2018-07-15,India,Low
CUST-81825,50,Low,484,2022-09-17,UAE,High
CUST-78134,23,Medium,680,2019-02-07,India,Medium
CUST-55435,65,Medium,658,2019-03-17,India,Medium
CUST-51348,40,High,882,2019-06-15,India,Low
CUST-31782,60,Medium,650,2022-02-26,India,Medium
CUST-14501,31,Low,578,2021-03-20,USA,Medium
CUST-33409,54,Medium,596,2024-06-05,India,Medium
CUST-25549,45,High,770,2016-10-24,India,Low
CUST-61325,60,Low,512,2023-01-27,India,High
CUST-78316,55,Medium,579,2016-05-17,India,Medium
CUST-22795,35,Medium,551,2016-06-14,India,Medium
CUST-60190,65,Low,416,2018-10-23,UK,High
CUST-57490,42,High,758,2016-10-16,Singapore,Low
CUST-62675,41,Medium,559,2020-07-25,India,Medium
CUST-46329,25,Medium,710,2021-06-16,Singapore,Low
CUST-17886,33,High,862,2018-10-07,Singapore,Low
CUST-68104,26,Medium,656,2022-09-13,India,Medium
CUST-79666,63,High,870,2023-09-08,India,Low
CUST-64663,49,Low,543,2024-07-08,India,High
CUST-47558,38,High,840,2017-06-30,UAE,Low
CUST-87561,21,Low,533,2024-12-07,India,High
CUST-92954,53,High,870,2019-03-16,India,Low
CUST-41771,30,High,850,2020-08-28,India,Low
CUST-99130,51,Low,460,2019-07-01,UK,High
CUST-67587,34,Low,552,2022-09-04,India,Medium
CUST-10093,23,Low,373,2024-02-19,India,High
CUST-12409,54,Medium,649,2017-01-01,India,Medium
CUST-27587,30,High,751,2018-01-15,UK,Low
CUST-71895,31,Medium,572,2016-07-29,India,Medium
CUST-76966,51,Low,318,2019-12-18,India,High
CUST-97400,48,Medium,709,2020-05-24,India,Low
CUST-42717,66,High,704,2020-05-04,India,Low
CUST-53693,50,Low,468,2023-12-03,India,High
CUST-15866,47,High,759,2018-11-19,India,Low
CUST-67301,62,Low,560,2023-04-22,UAE,Medium
CUST-73602,60,Low,507,2024-02-05,USA,High
CUST-47971,48,Medium,591,2022-12-19,India,Medium
CUST-12505,69,Low,585,2021-05-11,USA,Medium
CUST-51018,50,Medium,597,2020-03-01,UK,Medium
CUST-49685,45,Low,342,2023-05-07,India,High
CUST-92913,43,High,772,2021-10-17,India,Low
CUST-11729,55,Medium,655,2020-12-24,India,Medium
CUST-33583,54,High,899,2023-10-06,India,Low
CUST-47060,62,Medium,719,2024-02-27,India,Low
CUST-17392,32,High,790,2020-11-07,India,Low
CUST-23601,25,High,849,2016-07-09,India,Low
CUST-92589,38,Medium,568,2023-03-26,India,Medium
CUST-80891,69,Low,305,2017-03-09,India,High
CUST-72061,40,Low,357,2022-09-13,India,High
CUST-67008,28,Low,361,2021-07-21,USA,High
CUST-65140,69,Low,408,2019-05-13,India,High
CUST-99483,52,High,807,2020-07-31,India,Low
CUST-18238,27,Low,321,2023-04-03,India,High
CUST-70369,67,Medium,666,2018-04-18,India,Medium
CUST-33684,45,Medium,712,2020-12-10,India,Low
CUST-89313,42,Medium,585,2024-03-31,USA,Medium
CUST-71416,53,High,871,2017-05-26,India,Low
CUST-88302,68,High,772,2016-07-03,USA,Low
CUST-10080,28,Low,594,2022-06-05,UK,Medium
CUST-51398,35,Medium,607,2024-10-01,India,Medium
CUST-80109,45,Low,326,2022-07-11,India,High
CUST-37457,24,Low,478,2021-10-31,India,High
CUST-54368,22,Low,487,2023-10-29,India,High
CUST-47057,58,Low,375,2020-12-19,India,High
CUST-95696,51,High,719,2018-09-18,India,Low
CUST-70592,56,Medium,585,2018-12-05,USA,Medium
CUST-16268,21,High,799,2024-05-08,India,Low
CUST-61646,65,Low,532,2016-04-29,India,High
CUST-15583,41,Low,548,2017-09-08,India,High
CUST-18670,68,Medium,727,2021-11-13,India,Low
CUST-59027,42,Low,431,2024-03-03,USA,High
CUST-95143,48,Medium,570,2022-06-20,India,Medium
CUST-61550,53,Low,527,2023-04-06,India,High
CUST-75484,64,Low,591,2021-10-21,India,Medium
CUST-16020,64,Medium,570,2022-10-31,India,Medium
CUST-74388,58,Medium,731,2022-12-14,India,Low
CUST-48054,20,High,818,2017-08-14,USA,Low
CUST-73959,41,Low,418,2016-05-03,UK,High
CUST-82292,40,Low,379,2019-11-17,India,High
CUST-61653,47,High,703,2018-09-18,USA,Low
CUST-87054,59,High,788,2021-10-05,Singapore,Low
CUST-11150,65,Low,320,2019-07-10,India,High
CUST-59874,51,High,707,2021-12-02,India,Low
CUST-18796,38,Medium,616,2020-09-03,India,Medium
CUST-80329,19,Medium,744,2024-06-18,India,Low
CUST-30760,25,Low,438,2020-01-17,USA,High
CUST-36894,64,Low,585,2016-01-14,India,Medium
CUST-16541,33,Medium,678,2020-12-28,India,Medium
CUST-20783,57,High,735,2016-11-15,India,Low
CUST-17275,42,High,846,2019-08-02,Singapore,Low
CUST-63406,23,High,857,2017-12-31,India,Low
CUST-14190,64,Medium,560,2022-10-01,India,Medium
CUST-19450,46,Medium,733,2023-06-07,USA,Low
CUST-55914,56,Low,580,2020-02-13,UAE,Medium
CUST-47247,62,High,781,2024-12-13,India,Low
CUST-26207,28,Low,405,2021-05-16,India,High
CUST-68502,20,Medium,569,2024-03-10,India,Medium
CUST-64608,65,Medium,661,2017-10-02,USA,Medium
CUST-25342,53,Medium,631,2017-05-23,India,Medium
CUST-83643,47,Medium,688,2016-06-03,India,Medium
CUST-88075,45,High,778,2020-07-23,India,Low
CUST-39134,39,Low,350,2021-03-17,UK,High
CUST-75140,18,Medium,723,2019-09-17,USA,Low
CUST-12655,18,Low,560,2018-01-07,UAE,Medium
CUST-92631,68,Low,446,2017-03-01,UAE,High
CUST-76263,59,High,718,2017-05-19,UAE,Low
CUST-11209,25,Low,592,2018-05-13,USA,Medium
CUST-15898,28,Medium,614,2020-04-29,USA,Medium
CUST-51287,68,Low,341,2016-09-26,India,High
CUST-14043,26,Medium,716,2021-06-03,India,Low
CUST-88332,56,High,884,2023-06-27,India,Low
CUST-72934,35,Low,485,2017-09-07,India,High
CUST-65503,65,Low,460,2017-03-28,India,High
CUST-20846,26,Low,524,2024-10-25,India,High
CUST-70455,29,High,773,2021-09-15,UK,Low
CUST-79513,45,High,868,2020-06-01,India,Low
CUST-65758,65,Medium,721,2019-10-31,UK,Low
CUST-46446,32,Low,599,2023-01-14,India,Medium
CUST-52269,62,High,891,2022-12-19,India,Low
